cambio_id,partido_id,seleccion_id,jugador_sale_id,jugador_entra_id,minuto
1791,289,28,4191,4192,46
1792,289,28,1632,4189,63
1793,289,28,4190,4184,68
1794,289,1,6,1906,66
1795,289,1,402,420,66
1796,289,1,486,4156,73
1797,290,22,4159,4162,70
1798,290,22,2650,4166,78
1799,290,22,437,4164,82
1800,290,119,4170,4173,46
1801,290,119,1907,4177,64
1802,290,119,1828,4180,85
1803,291,128,1952,4229,54
1804,291,128,440,4238,75
1805,291,128,4228,4237,90+1
1806,291,46,556,1830,4
1807,291,46,555,487,56
1808,291,46,275,329,69
1809,292,117,1829,443,66
1810,292,117,1982,4202,77
1811,292,117,1984,4048,89
1812,292,131,1831,4222,31
1813,292,131,4214,4223,41
1814,292,131,1917,4221,67
1815,293,115,424,4011,56
1816,293,115,243,4267,67
1817,293,115,314,4271,86
1818,293,5,3889,4244,24
1819,293,5,1,1962,70
1820,293,5,4241,33,80
1821,294,23,3620,425,60
1822,294,23,1920,447,73
1823,294,126,1874,1873,16
1824,294,126,444,4259,67
1825,295,120,1924,1967,61
1826,295,120,2662,477,69
1827,295,120,1958,1926,80
1828,295,111,1733,410,46
1829,295,111,1880,1953,69
1830,295,111,4274,1731,80
1831,296,50,4279,1499,13
1832,296,50,4280,4285,39
1833,296,50,1884,4281,67
1834,296,2,4420,4431,23
1835,296,2,4421,450,51
1836,296,2,4419,4422,73
1837,297,122,4313,4316,46
1838,297,122,4324,4322,64
1839,297,122,4321,4325,78
1840,297,53,4289,452,17
1841,297,53,427,453,60
1842,297,53,1719,4294,74
1843,298,39,1890,1887,46
1844,298,39,4004,1961,59
1845,298,39,454,4297,80
1846,298,36,1843,4308,40
1847,298,36,1701,4305,61
1848,298,36,1932,4304,74
1849,299,55,4340,2029,56
1850,299,55,4341,1847,60
1851,299,55,1847,4338,66
1852,299,10,416,467,71
1853,299,10,518,4347,71
1854,299,10,4342,4343,82
1855,300,24,4349,4352,65
1856,300,24,272,7,74
1857,300,24,2073,4351,83
1858,300,6,1846,415,63
1859,300,6,4332,3590,71
1860,300,6,3983,3988,75
1861,302,129,463,1607,53
1862,302,129,1728,4371,71
1863,302,129,1939,1506,88
1864,302,21,3908,419,63
1865,302,21,373,559,66
1866,303,3,4442,1945,13
1867,303,3,630,4444,68
1868,303,3,4440,4450,81
1869,303,35,493,298,46
1870,303,35,3563,1825,66
1871,303,35,1943,299,70
1872,304,134,434,4410,55
1873,304,134,436,4407,75
1874,304,134,435,2658,88
1875,304,133,1947,4459,79
1876,304,133,4456,4458,79
1877,304,133,4455,2035,90+1
1878,305,1,475,1906,72
1879,305,1,331,420,74
1880,305,1,402,2100,85
1881,305,128,4230,4234,39
1882,305,128,1952,4229,52
1883,305,128,39,440,72
1884,306,5,406,391,75
1885,306,5,423,33,76
1886,306,5,407,1,84
1887,306,111,2162,520,38
1888,306,111,297,1880,66
1889,306,111,4276,410,74
1890,307,46,439,1703,77
1891,307,46,465,3932,87
1892,307,46,329,4194,92
1893,307,28,4183,4189,69
1894,307,28,403,421,72
1895,308,120,2,365,34
1896,308,120,527,1957,46
1897,308,120,1958,367,84
1898,308,115,1824,1792,56
1899,308,115,1821,1812,67
1900,308,115,601,4272,84
1901,309,53,427,361,46
1902,309,53,472,3663,56
1903,309,53,474,466,75
1904,309,6,4332,415,81
1905,310,129,1607,1725,34
1906,310,129,4370,1853,64
1907,310,129,431,4375,117
1908,310,134,436,4408,75
1909,310,134,4410,434,94
1910,310,134,4409,2658,111
1911,311,10,1849,2104,46
1912,311,10,429,457,61
1913,311,10,416,4347,83
1914,311,39,1961,1890,60
1915,311,39,4004,4297,70
1916,312,35,298,2665,54
1917,312,35,493,682,54
1918,312,35,1825,4402,72
1919,312,37,372,3879,74
1920,312,37,430,4362,88
1921,313,1,486,1865,62
1922,313,1,475,1906,74
1923,313,1,6,420,86
1924,313,5,4240,4242,71
1925,313,5,4241,423,72
1926,313,5,406,1962,79
1927,314,53,411,4294,68
1928,314,53,1719,4293,68
1929,314,53,1930,4288,77
1930,314,134,1905,4410,20
1931,314,134,433,1861,47
1932,314,134,2658,4416,72
1933,315,46,465,3932,52
1934,315,46,439,1830,65
1935,315,46,3932,1703,119
1936,315,120,527,365,63
1937,315,120,367,2661,74
1938,315,120,1958,2662,86
1939,316,10,457,429,63
1940,316,10,1892,4344,76
1941,316,10,416,393,79
1942,316,37,468,3879,77
1943,316,37,372,4362,81
1944,316,37,430,1966,86
1945,317,1,1906,475,73
1946,317,1,486,1865,83
1947,317,1,6,420,111
1948,317,53,472,427,74
1949,317,53,1719,361,91
1950,317,53,4290,474,104
1951,318,120,1924,1967,62
1952,318,120,527,365,68
1953,318,120,1883,2662,75
1954,318,37,372,4362,69
1955,318,37,468,3879,72
1956,318,37,430,1966,85
1957,319,1,6,420,65
1958,319,1,331,4155,71
1959,319,1,475,4154,79
1960,319,120,1883,1957,46
1961,319,120,1960,477,69
1962,319,120,527,1958,77
1963,321,37,2699,576,60
1964,321,37,4362,3888,81
1965,322,48,1969,1970,46
1966,322,48,4489,1971,77
1967,322,14,479,2055,69
1968,323,135,531,4511,80
1969,323,135,481,4510,87
1970,323,135,2006,530,88
1971,323,27,1974,2041,58
1972,323,27,4017,646,70
1973,323,27,640,1791,89
1974,324,1,2049,2101,46
1975,324,1,483,485,67
1976,324,1,6,420,76
1977,324,3,2188,4534,46
1978,324,3,1945,4443,46
1979,324,3,2010,4535,77
1980,325,46,465,4542,63
1981,325,46,4541,439,74
1982,325,128,2060,535,56
1983,325,128,440,4552,80
1984,326,117,4559,2014,66
1985,326,117,540,4560,72
1986,326,117,4558,1986,86
1987,326,127,1981,4565,27
1988,326,127,536,4566,78
1989,327,5,650,2061,46
1990,327,5,2220,33,78
1991,327,5,14,406,81
1992,327,112,3905,4588,48
1993,327,112,1988,4587,73
1994,328,35,4594,513,67
1995,328,35,621,4596,74
1996,328,35,2089,4595,82
1997,328,34,4606,495,57
1998,328,34,4605,539,63
1999,328,34,4604,4607,77
2000,329,24,586,516,46
2001,329,24,587,4616,64
2002,329,24,4615,584,67
2003,329,111,519,580,68
2004,329,111,34,4622,79
2005,330,10,518,1995,67
2006,330,10,4627,4628,72
2007,330,10,4,4629,73
2008,330,132,543,560,66
2009,330,132,4634,544,66
2010,330,132,2026,4635,88
2011,332,18,4646,4652,26
2012,332,18,4649,4651,66
2013,332,18,4645,4650,74
2014,332,22,4661,764,57
2015,332,22,4162,4663,70
2016,332,22,401,4662,80
2017,334,21,500,419,50
2018,334,21,501,418,61
2019,334,21,559,1801,89
2020,334,119,4170,553,46
2021,334,119,1908,4678,50
2022,334,119,4677,554,64
2023,335,124,2002,2030,46
2024,335,124,549,551,55
2025,335,124,4688,2004,78
2026,335,133,2003,2198,67
2027,335,133,4697,4698,67
2028,335,133,2075,4699,84
2029,336,36,680,4708,46
2030,336,36,352,4709,75
2031,336,36,1885,4707,80
2032,336,120,4712,4715,69
2033,336,120,2039,4714,73
2034,336,120,528,477,80
2035,337,1,483,485,75
2036,337,1,6,532,85
2037,337,1,486,2101,89
2038,337,48,2307,769,73
2039,337,48,4489,1971,73
2040,337,48,2057,4493,87
2041,338,37,4469,4471,16
2042,338,37,597,3888,81
2043,338,37,4362,576,90+3
2044,338,135,2008,4510,60
2045,338,135,2007,4517,71
2046,338,135,481,4508,72
2047,339,14,4502,2054,46
2048,339,14,479,4504,74
2049,339,14,2009,571,84
2050,339,3,4540,2010,35
2051,339,3,4532,4535,72
2052,339,3,4443,1978,86
2053,340,27,4017,646,50
2054,340,27,4520,1791,62
2055,340,27,357,4527,89
2056,340,125,4478,558,46
2057,340,125,4482,4487,46
2058,340,125,4487,2047,83
2059,341,128,440,4552,64
2060,341,128,535,2060,83
2061,341,112,4583,3905,65
2062,341,112,4586,4588,70
2063,342,35,4594,513,46
2064,342,35,621,4596,46
2065,342,35,494,1825,85
2066,342,117,628,540,63
2067,342,117,1984,4558,78
2068,343,5,2220,33,46
2069,343,5,14,406,60
2070,343,5,2061,650,64
2071,343,46,1913,4547,19
2072,343,46,557,4550,54
2073,343,46,556,4196,80
2074,344,127,514,4574,71
2075,344,127,536,4566,80
2076,344,127,492,4573,84
2077,344,34,495,4606,41
2078,344,34,4603,4611,60
2079,344,34,539,2065,60
2080,345,53,4289,452,24
2081,345,53,4721,453,79
2082,345,24,4618,272,57
2083,345,24,2128,4356,62
2084,345,24,516,1935,79
2085,346,10,518,1995,46
2086,346,10,4627,4347,70
2087,346,10,4,4632,72
2088,346,18,4647,2066,62
2089,346,18,4659,2067,66
2090,346,18,4648,4652,75
2091,347,111,519,580,77
2092,347,111,4625,4621,87
2093,347,111,34,4620,90+3
2094,347,28,4183,4190,35
2095,347,28,421,403,53
2096,347,28,4727,4728,58
2097,348,22,1999,764,66
2098,348,22,4662,522,77
2099,348,22,4162,4663,77
2100,348,132,561,560,75
2101,348,132,4634,4642,79
2102,348,132,2026,4635,88
2103,349,55,2696,2031,72
2104,349,55,4337,4738,75
2105,349,55,523,4335,85
2106,349,124,2027,551,46
2107,349,124,4688,2030,52
2108,349,124,2076,549,57
2109,350,21,328,418,38
2110,350,21,500,419,56
2111,350,21,501,2160,69
2112,350,36,1779,1932,75
2113,350,36,524,2091,82
2114,351,133,2003,4697,67
2115,351,133,1946,4699,77
2116,351,133,2037,2198,88
2117,351,12,2164,4748,46
2118,351,12,4747,550,46
2119,351,12,4745,4749,74
2120,352,120,2080,528,60
2121,352,120,2038,507,63
2122,352,120,4713,4720,69
2123,352,119,4677,2040,16
2124,352,119,4170,554,56
2125,352,119,1909,4682,71
2126,353,27,646,4017,46
2127,353,27,1791,4523,76
2128,353,27,2086,4526,79
2129,353,37,576,3888,54
2130,353,37,469,4474,71
2131,353,37,4362,2699,83
2132,354,125,2044,2047,63
2133,354,125,558,4478,67
2134,354,125,4481,4483,76
2135,354,135,4507,4511,32
2136,354,135,2006,40,46
2137,354,135,2007,530,46
2138,355,14,2052,2055,53
2139,355,14,2054,4502,64
2140,355,14,479,4506,80
2141,355,1,483,532,46
2142,355,1,486,2101,80
2143,355,1,6,420,84
2144,356,3,4443,4449,67
2145,356,3,4532,4535,68
2146,356,3,2148,1902,79
2147,356,48,4489,769,46
2148,356,48,2307,1969,80
2149,356,48,4490,4496,89
2150,357,128,440,4552,46
2151,357,128,535,1952,68
2152,357,128,441,39,88
2153,357,5,14,406,58
2154,357,5,2059,2220,63
2155,357,5,1954,2061,63
2156,358,112,4593,4588,86
2157,358,46,557,4550,69
2158,358,46,556,4541,77
2159,358,46,2015,4196,85
2160,359,127,514,4566,74
2161,359,127,538,4570,80
2162,359,127,492,4569,83
2163,359,35,1942,4599,53
2164,359,35,513,4600,77
2165,359,35,493,621,82
2166,360,34,2019,2064,40
2167,360,34,539,2065,62
2168,360,34,4606,4614,77
2169,360,117,4559,540,53
2170,360,117,628,443,61
2171,360,117,443,1986,92
2172,361,22,4162,4663,46
2173,361,22,1869,4661,65
2174,361,22,2024,522,74
2175,361,10,4632,4103,57
2176,361,10,4627,4347,61
2177,361,10,498,416,72
2178,362,132,2105,4636,35
2179,362,132,4634,560,70
2180,362,132,2026,4640,84
2181,362,18,4644,2067,46
2182,362,18,4649,4652,73
2183,362,18,4648,4650,73
2184,363,111,4276,4275,76
2185,363,111,4625,4621,76
2186,363,111,519,4622,80
2187,363,53,453,2071,55
2188,363,53,2070,2097,63
2189,363,53,466,474,78
2190,364,28,4727,4728,40
2191,364,28,403,421,76
2192,364,24,1935,4618,52
2193,364,24,461,4356,59
2194,364,24,4616,584,68
2195,365,133,2037,2198,46
2196,365,133,2137,4698,61
2197,365,133,526,4699,78
2198,365,55,523,546,46
2199,365,55,4336,4741,46
2200,365,55,547,4340,84
2201,366,12,4749,550,70
2202,366,12,2164,4745,78
2203,366,12,4744,4752,90+2
2204,366,124,2076,551,34
2205,366,124,2257,2078,43
2206,366,124,503,271,82
2207,367,120,527,4714,69
2208,367,120,4712,4717,73
2209,367,120,1957,477,77
2210,367,21,419,418,93
2211,368,119,2083,554,65
2212,368,119,552,4684,86
2213,368,119,4678,4676,89
2214,368,36,2033,1779,36
2215,368,36,506,4709,58
2216,368,36,680,4708,68
2217,369,1,4529,2100,46
2218,369,1,1866,2085,60
2219,369,1,420,4156,92
2220,369,117,489,540,29
2221,369,117,4050,2014,84
2222,369,117,4558,443,91
2223,370,27,641,4523,7
2224,370,27,2086,4524,58
2225,370,46,556,4549,46
2226,370,46,591,4542,49
2227,370,46,557,4550,69
2228,371,128,440,4552,65
2229,371,128,488,39,76
2230,371,128,2060,1952,99
2231,371,125,4476,2047,66
2232,372,35,2102,537,66
2233,372,35,513,1942,72
2234,372,35,493,4600,80
2235,372,48,2057,4493,50
2236,372,48,2307,769,55
2237,372,48,4489,2663,82
2238,373,111,4276,580,28
2239,373,111,2090,4620,46
2240,373,111,520,606,78
2241,373,36,2091,680,59
2242,373,36,506,4708,79
2243,373,36,1886,4707,92
2244,374,10,4627,1995,57
2245,374,10,518,4103,81
2246,374,10,498,4347,90
2247,374,12,4754,550,72
2248,375,55,1895,2696,46
2249,375,55,523,4741,46
2250,375,55,4741,546,86
2251,375,132,544,4642,74
2252,375,132,497,4640,85
2253,375,132,4634,560,90
2254,376,21,2079,500,63
2255,376,21,1773,418,68
2256,376,21,655,1801,83
2257,376,53,474,1930,61
2258,376,53,471,2111,72
2259,377,46,4547,4542,56
2260,377,46,556,4541,79
2261,377,46,2015,4550,80
2262,377,10,4,4632,70
2263,378,1,486,2101,60
2264,378,1,420,532,80
2265,378,1,6,485,88
2266,378,36,506,524,58
2267,378,36,2032,4708,65
2268,378,36,1886,680,80
2269,379,35,2102,537,70
2270,379,35,494,621,80
2271,379,35,4596,1825,93
2272,379,21,1773,562,32
2273,379,21,501,418,60
2274,379,21,2079,500,90
2275,380,132,561,560,67
2276,380,132,521,4635,91
2277,381,1,6,485,70
2278,381,1,486,2101,85
2279,381,1,420,4156,88
2280,381,21,500,419,54
2281,381,21,1940,2103,56
2282,381,21,655,559,80
2283,382,10,4,4629,68
2284,382,10,4632,1995,75
2285,382,10,4103,4630,85
2286,382,132,521,560,62
2287,382,132,544,4639,74
2288,382,132,4634,4635,88
2289,383,21,655,2079,46
2290,383,21,562,1801,65
2291,383,21,559,4674,79
2292,383,132,521,1993,41
2293,383,132,544,4638,76
2294,383,132,4634,4640,86
2295,384,1,6,485,74
2296,384,1,2101,4156,77
2297,384,1,532,1976,84
2298,384,10,518,4627,85
2299,384,10,4,1995,90
2300,385,10,4759,2206,46
2301,385,10,594,1995,72
2302,385,32,2106,4772,78
2303,385,32,4769,4771,84
2304,386,58,2179,4785,78
2305,386,58,569,4786,86
2306,386,58,2311,2253,90
2307,386,113,4797,4799,46
2308,386,113,592,4798,72
2309,387,14,4809,2054,65
2310,387,14,2110,4506,65
2311,387,14,666,4810,84
2312,387,7,4817,4822,82
2313,387,7,4818,4823,82
2314,387,7,616,595,82
2315,388,53,4831,596,57
2316,388,53,2111,4832,61
2317,388,53,515,453,71
2318,388,17,4836,2181,63
2319,388,17,2144,620,81
2320,388,17,2113,4838,82
2321,389,3,670,4847,78
2322,389,3,707,4540,79
2323,389,3,630,631,84
2324,389,27,2116,599,65
2325,389,27,646,4853,73
2326,389,27,639,1974,84
2327,390,37,4857,576,26
2328,390,37,652,4473,73
2329,390,37,2699,597,84
2330,390,127,4864,4866,56
2331,390,127,536,629,89
2332,391,117,4875,1984,43
2333,391,117,628,4877,70
2334,391,117,540,4876,78
2335,391,11,2183,622,68
2336,391,11,2156,693,77
2337,392,115,2228,2701,65
2338,392,115,4893,603,65
2339,392,115,605,671,80
2340,392,12,4898,2122,22
2341,392,12,4901,4902,60
2342,393,21,4906,4909,55
2343,393,21,4905,4672,60
2344,393,21,2161,656,75
2345,393,111,2123,2069,46
2346,393,111,4619,579,46
2347,393,111,606,701,70
2348,394,35,2303,2124,46
2349,394,35,4918,4920,58
2350,394,35,2125,4919,77
2351,394,112,4925,673,70
2352,394,112,600,642,83
2353,394,112,4585,4926,89
2354,395,54,2169,2168,69
2355,395,54,585,4937,74
2356,395,54,4936,4938,81
2357,395,24,1935,648,74
2358,396,126,4957,1835,50
2359,396,126,4259,2197,58
2360,396,126,609,4960,68
2361,396,50,611,4973,68
2362,397,5,650,713,61
2363,397,5,2225,2058,72
2364,397,55,2031,4991,65
2365,397,55,4988,2133,84
2366,399,123,4999,5002,68
2367,399,123,661,5001,76
2368,399,123,614,5000,84
2369,399,19,2200,662,46
2370,399,19,5010,613,84
2371,400,46,4550,556,85
2372,400,133,635,2198,46
2373,400,133,5029,2138,65
2374,400,133,2036,4703,79
2375,401,32,4767,4776,59
2376,401,32,2106,4775,61
2377,401,113,592,4804,60
2378,401,113,4799,4808,71
2379,401,113,2140,4802,81
2380,402,10,564,4763,68
2381,402,10,594,4764,72
2382,402,10,498,1995,87
2383,402,58,4783,4791,76
2384,402,58,2108,4785,76
2385,402,58,569,4786,88
2386,403,17,2144,620,56
2387,403,17,2142,4841,69
2388,403,7,4821,4828,46
2389,403,7,4818,616,46
2390,403,7,4823,595,73
2391,404,53,2308,4831,62
2392,404,53,574,474,65
2393,404,53,2208,2111,83
2394,404,14,2110,4506,46
2395,404,14,479,355,66
2396,404,14,666,4810,66
2397,405,37,576,597,30
2398,405,37,4861,2699,58
2399,405,37,430,4860,79
2400,405,3,707,4851,33
2401,405,3,4851,2115,65
2402,405,3,2148,1902,76
2403,406,127,4864,2154,46
2404,406,127,629,4865,77
2405,406,127,2151,4574,88
2406,406,27,640,2155,58
2407,406,27,2700,1974,58
2408,406,27,2150,2116,82
2409,407,112,674,3905,67
2410,407,112,600,673,75
2411,407,112,708,642,84
2412,407,11,4889,693,46
2413,407,11,2156,2183,66
2414,407,11,2298,2185,84
2415,408,35,4923,513,52
2416,408,35,2267,4919,56
2417,408,35,493,624,65
2418,408,117,540,1915,46
2419,408,117,2084,4876,73
2420,408,117,2212,4877,83
2421,409,115,603,604,78
2422,409,115,2194,4896,80
2423,409,115,605,2701,84
2424,409,21,4672,2079,53
2425,409,21,4908,2161,69
2426,409,21,656,3916,77
2427,410,12,4757,2164,17
2428,410,12,2437,4744,67
2429,410,12,632,4902,77
2430,410,111,4622,2069,46
2431,410,111,2123,2192,57
2432,410,111,606,4913,67
2433,411,55,2031,4996,61
2434,411,55,1894,546,79
2435,411,55,2166,4991,84
2436,411,24,4948,648,46
2437,411,24,586,4952,67
2438,411,24,584,1851,88
2439,412,5,2225,2204,25
2440,412,5,650,2668,75
2441,412,5,1989,637,80
2442,412,54,2129,2169,46
2443,412,54,4941,4938,62
2444,412,54,2698,585,73
2445,413,1,1977,19,46
2446,413,1,2235,5035,57
2447,413,1,1976,2215,66
2448,413,126,4960,2197,57
2449,413,126,1835,4965,66
2450,413,126,2130,4966,74
2451,414,36,2335,680,57
2452,414,36,5039,5040,57
2453,414,36,2336,5041,82
2454,414,50,4972,4973,74
2455,414,50,4971,4977,75
2456,414,50,2172,4976,77
2457,415,19,662,613,56
2458,415,19,755,2200,56
2459,415,19,2199,5015,62
2460,415,133,4697,2138,68
2461,415,133,2198,5033,73
2462,415,133,4703,2035,76
2463,416,123,661,5002,72
2464,416,123,5002,5001,81
2465,416,123,614,717,86
2466,416,46,2219,465,32
2467,416,46,4550,556,72
2468,417,53,4289,2432,4
2469,417,53,515,453,60
2470,417,53,474,574,72
2471,417,7,572,4823,62
2472,417,7,4821,4822,73
2473,417,7,4817,616,80
2474,418,32,4775,4771,54
2475,418,32,2139,4781,83
2476,418,58,4788,4784,72
2477,418,58,4785,2253,76
2478,418,58,2179,4792,87
2479,419,113,4805,2209,46
2480,419,113,592,4797,68
2481,419,113,4799,4807,79
2482,420,17,620,4838,70
2483,420,17,2142,2144,70
2484,420,17,2114,2181,77
2485,420,14,2054,2147,68
2486,420,14,4506,4810,72
2487,420,14,4503,2056,82
2488,421,35,4920,493,50
2489,421,35,4918,624,65
2490,421,35,621,2184,69
2491,421,11,2119,2183,28
2492,421,11,691,2156,46
2493,421,11,2323,4889,61
2494,423,112,583,4926,46
2495,423,112,626,708,68
2496,423,117,1984,4876,55
2497,423,117,627,2084,67
2498,423,117,4883,2212,77
2499,424,127,2117,4574,46
2500,424,127,536,4874,46
2501,424,127,492,4871,67
2502,424,3,4852,4534,64
2503,424,3,631,4851,81
2504,425,12,4901,4749,46
2505,425,12,744,2437,65
2506,425,12,4899,4902,74
2507,425,21,4905,2161,46
2508,425,21,4672,2190,46
2509,425,21,4911,4909,66
2510,426,115,671,714,70
2511,426,115,2194,4896,71
2512,426,115,603,4893,78
2513,426,111,4619,2069,46
2514,426,111,4914,579,55
2515,427,1,2683,1977,46
2516,427,1,2195,5035,69
2517,427,1,2215,1976,76
2518,427,50,2172,4978,70
2519,428,36,4709,5040,58
2520,428,36,2032,658,64
2521,428,36,2336,5044,81
2522,428,126,608,2197,30
2523,428,126,1835,4957,54
2524,428,126,609,2679,62
2525,429,123,5005,2173,32
2526,429,123,717,589,46
2527,429,123,712,614,68
2528,429,133,5029,4705,60
2529,429,133,2035,4703,85
2530,429,133,635,2138,91
2531,430,19,2273,2200,46
2532,430,19,2199,5018,46
2533,430,19,613,662,46
2534,430,46,591,5022,73
2535,430,46,636,5023,79
2536,430,46,2219,2669,83
2537,432,5,607,650,52
2538,432,5,645,1989,67
2539,432,5,2668,2666,80
2540,432,24,4952,648,46
2541,432,24,586,4948,67
2542,433,10,594,1995,65
2543,433,10,2107,4761,78
2544,433,17,2181,2144,46
2545,433,17,620,4843,46
2546,433,17,2113,4844,80
2547,434,53,2208,2111,63
2548,434,53,2308,4833,72
2549,434,53,474,4832,77
2550,434,113,2180,4805,13
2551,434,113,4805,4798,39
2552,434,113,592,4797,73
2553,435,112,3905,673,65
2554,435,112,4585,642,73
2555,435,27,638,640,59
2556,435,27,639,2116,77
2557,435,27,2700,4853,82
2558,436,37,430,4860,65
2559,436,37,652,4473,69
2560,436,37,4861,4857,76
2561,436,117,540,4876,55
2562,436,117,1915,1984,75
2563,436,117,628,2212,91
2564,437,1,2344,1976,37
2565,437,1,2223,2235,57
2566,437,1,2195,5035,73
2567,437,111,701,2094,46
2568,437,111,4622,2069,53
2569,437,111,606,579,86
2570,438,126,609,2679,56
2571,438,126,588,4963,78
2572,439,5,650,2668,68
2573,439,5,14,406,68
2574,439,5,1989,2666,91
2575,439,46,5019,4546,71
2576,439,46,591,2667,78
2577,439,46,636,2669,97
2578,440,123,661,5007,56
2579,440,123,4999,5000,60
2580,440,123,615,5001,75
2581,440,24,648,4954,75
2582,440,24,584,1851,82
2583,442,10,594,1995,64
2584,442,10,2206,1849,71
2585,442,10,498,467,87
2586,442,27,599,2086,46
2587,442,27,638,640,66
2588,442,27,641,2150,87
2589,443,1,2195,5035,69
2590,443,1,1977,5038,79
2591,443,24,648,4952,83
2592,444,115,605,602,64
2593,444,5,2059,637,68
2594,444,5,2058,713,89
2595,445,10,594,1995,70
2596,445,10,2206,1849,85
2597,445,115,2227,714,56
2598,445,115,2701,604,75
2599,445,115,671,2228,111
2600,446,37,2231,430,31
2601,446,37,4857,597,68
2602,446,37,2699,4469,77
2603,446,24,2203,4952,63
2604,446,24,584,586,89
2605,448,10,2206,1995,46
2606,448,10,564,4764,73
2607,448,37,2231,4473,57
2608,448,37,4857,576,66
2609,448,37,2699,469,74
2610,449,1,699,5049,60
2611,449,1,2195,5048,83
2612,449,8,2234,5057,66
2613,449,8,5056,2237,79
2614,450,35,2184,697,46
2615,450,35,653,5067,63
2616,450,21,2239,656,59
2617,450,21,4906,578,73
2618,451,36,658,5039,58
2619,451,36,680,4708,81
2620,451,129,5092,2242,72
2621,451,129,5091,5093,77
2622,452,53,2673,700,46
2623,452,53,2338,2391,84
2624,452,48,659,1969,68
2625,452,48,2245,683,90
2626,453,123,712,2332,68
2627,453,123,660,5124,90
2628,454,12,632,5128,54
2629,454,12,4757,2189,85
2630,454,58,5134,5136,69
2631,454,58,688,2314,82
2632,454,58,5132,5135,89
2633,455,113,4804,4802,46
2634,455,113,2209,619,78
2635,455,111,5153,5154,46
2636,455,111,5151,701,71
2637,456,14,665,5167,81
2638,456,14,5165,5166,87
2639,456,128,5173,441,61
2640,456,128,2347,704,76
2641,457,10,2408,2107,75
2642,457,10,2343,2333,85
2643,457,124,5187,685,55
2644,457,124,703,5188,77
