cambio_id,partido_id,seleccion_id,jugador_sale_id,jugador_entra_id,minuto
2645,458,115,602,672,57
2646,458,115,706,5194,81
2647,458,3,5200,2317,45
2648,458,3,707,4847,69
2649,459,5,713,5206,80
2650,459,5,9,607,83
2651,459,40,5217,5221,46
2652,459,40,5220,2300,59
2653,460,1,2235,728,62
2654,460,35,654,5070,64
2655,460,35,696,2324,77
2656,461,112,689,581,69
2657,461,112,708,5228,77
2658,461,11,692,709,59
2659,461,11,693,2342,73
2660,462,123,712,2272,70
2661,462,123,2270,2348,85
2662,462,129,676,5092,71
2663,462,129,5090,5099,83
2664,463,36,658,5039,62
2665,463,36,680,4708,67
2666,463,19,5010,5122,46
2667,463,19,2273,662,46
2668,464,53,574,5102,21
2669,464,53,2672,2350,49
2670,464,53,2277,700,68
2671,464,113,5148,4804,46
2672,464,113,2209,619,81
2673,465,21,656,578,65
2674,465,21,4906,2240,71
2675,465,8,5056,5066,66
2676,466,111,2671,5151,80
2677,466,111,5160,5161,80
2678,466,48,2057,1969,66
2679,466,48,2245,683,67
2680,467,10,2349,5182,75
2681,467,10,669,739,81
2682,467,14,665,702,64
2683,467,14,5165,5166,72
2684,468,128,704,441,84
2685,468,128,5172,5178,89
2686,468,124,5191,503,40
2687,468,124,5188,5189,51
2688,469,12,2189,2318,61
2689,469,12,5128,5129,78
2690,469,115,605,2290,46
2691,469,115,672,602,64
2692,470,3,5204,4532,29
2693,470,3,630,711,79
2694,470,58,5133,5140,57
2695,470,58,2313,567,72
2696,471,5,713,5206,70
2697,471,5,2225,5210,86
2698,471,112,689,581,56
2699,471,112,583,2157,86
2700,472,11,2322,2341,77
2701,472,11,622,693,82
2702,472,40,2299,2300,48
2703,472,40,2296,5226,58
2704,473,36,2335,4708,63
2705,473,36,5084,5039,75
2706,473,123,660,4998,83
2707,473,123,2271,2269,88
2708,474,129,676,2242,81
2709,474,129,678,5100,81
2710,474,19,662,2273,63
2711,474,19,694,695,78
2712,475,8,5064,5057,46
2713,475,8,2233,5065,62
2714,475,35,5067,496,46
2715,475,35,696,5070,68
2716,476,1,19,2235,64
2717,476,1,2268,2344,75
2718,476,21,5074,5076,39
2719,476,21,5072,3911,46
2720,476,21,5080,656,46
2721,477,48,683,5115,64
2722,477,48,2674,5113,74
2723,477,113,4802,4804,34
2724,477,113,2180,5143,67
2725,478,53,2277,700,46
2726,478,53,681,2682,65
2727,478,111,682,5158,83
2728,479,124,5192,703,64
2729,479,124,5193,549,77
2730,479,14,5165,702,46
2731,479,14,665,4810,48
2732,480,10,2285,2333,46
2733,480,10,669,5182,83
2734,480,128,441,5173,64
2735,480,128,2288,716,75
2736,481,58,2312,567,46
2737,481,58,2253,2250,61
2738,481,115,602,672,56
2739,481,115,5194,706,67
2740,482,12,663,632,23
2741,482,12,525,2252,53
2742,482,3,5200,2115,46
2743,482,3,707,2260,63
2744,483,40,2300,5217,71
2745,483,40,5220,5226,78
2746,483,112,673,2157,68
2747,483,112,708,581,83
2748,484,5,690,607,26
2749,484,5,2321,5212,67
2750,484,11,622,2341,74
2751,484,11,692,693,77
2752,486,35,654,710,61
2753,486,35,496,2328,76
2754,486,129,5088,2326,58
2755,486,129,5090,2242,73
2756,487,3,2261,711,54
2757,487,3,5199,2115,63
2758,487,128,5172,5175,54
2759,487,128,2329,716,70
2760,488,123,661,4998,85
2761,488,123,712,5124,88
2762,488,5,2225,5212,62
2763,489,115,5194,706,70
2764,489,115,2290,2194,79
2765,489,48,2057,1969,63
2766,489,48,2245,2676,73
2767,490,10,2349,1892,68
2768,490,36,2335,658,46
2769,490,36,5086,5039,66
2770,491,112,674,581,35
2771,491,112,675,5231,57
2772,491,53,2391,681,46
2773,491,53,2338,2339,63
2774,492,11,709,2670,104
2775,492,11,622,5236,119
2776,493,53,2308,2338,46
2777,493,53,5107,2391,66
2778,493,35,2159,653,60
2779,493,35,5070,496,64
2780,494,115,5194,706,54
2781,494,115,2291,605,64
2782,494,10,2333,669,80
2783,494,10,715,1892,90
2784,495,11,691,2342,84
2785,495,11,622,2670,90
2786,495,1,2345,5048,58
2787,495,1,2195,772,82
2788,496,123,2136,2348,84
2789,496,128,5172,5175,84
2790,496,128,667,441,107
2791,497,11,622,2342,71
2792,497,11,691,2670,78
2793,497,53,681,5107,55
2794,497,53,574,2338,71
2795,498,128,667,5177,67
2796,498,10,2333,669,46
2797,499,128,441,5176,79
2798,499,11,2120,2340,42
2799,499,11,2346,5233,46
2800,499,11,709,2342,46
2801,500,10,2334,1892,21
2802,500,10,2349,5183,106
2803,500,53,5106,2350,34
2804,500,53,681,2673,95
2805,501,5,782,690,46
2806,501,5,2225,5242,69
2807,501,14,5165,5164,66
2808,501,14,5247,702,81
2809,502,124,5254,787,66
2810,502,124,753,5188,71
2811,502,123,660,736,80
2812,502,123,717,712,87
2813,503,53,5274,2426,46
2814,503,53,5275,718,75
2815,503,7,2397,2392,61
2816,503,7,5284,5285,77
2817,504,31,5292,5295,57
2818,504,31,2354,5294,74
2819,504,19,5306,5307,75
2820,505,36,5317,5044,64
2821,505,36,761,5319,77
2822,505,122,2429,725,76
2823,505,122,2428,1753,83
2824,506,10,5337,5338,82
2825,506,128,5345,5346,46
2826,506,128,664,742,70
2827,507,1,738,754,75
2828,507,1,2195,2235,75
2829,507,137,2679,2387,55
2830,507,137,756,586,55
2831,508,22,2374,764,86
2832,508,32,5382,5387,46
2833,508,32,5385,5388,73
2834,509,46,835,2362,69
2835,509,46,730,5400,83
2836,509,48,683,5114,64
2837,510,12,5413,745,46
2838,510,21,5074,5419,46
2839,510,21,5418,5420,62
2840,511,115,5430,733,46
2841,511,115,5429,5431,70
2842,511,29,2363,5447,70
2843,511,29,5443,5446,70
2844,512,135,5460,5462,65
2845,512,135,796,5461,65
2846,512,35,5470,766,79
2847,512,35,2366,5471,79
2848,514,137,2418,647,46
2849,514,137,2419,757,53
2850,514,19,755,5315,68
2851,514,19,719,5307,78
2852,515,53,5275,718,51
2853,515,36,2368,5317,80
2854,515,36,761,5319,82
2855,516,14,5166,702,59
2856,516,14,776,5249,69
2857,516,123,661,712,56
2858,516,123,660,736,63
2859,518,1,2386,754,46
2860,518,1,633,699,72
2861,518,31,737,5301,82
2862,518,31,2356,5300,86
2863,519,10,726,594,83
2864,519,10,5337,5338,86
2865,519,22,2374,5380,71
2866,519,22,729,5377,78
2867,520,128,5346,762,62
2868,520,128,5344,742,75
2869,520,32,2139,5384,75
2870,520,32,5395,5388,84
2871,521,46,2684,5400,59
2872,521,46,861,775,64
2873,521,115,5435,733,74
2874,522,48,683,5114,64
2875,522,48,2676,769,84
2876,522,29,5446,5452,60
2877,522,29,5445,5443,76
2878,523,12,743,5128,46
2879,523,12,5412,765,73
2880,523,135,796,5462,46
2881,523,135,2401,746,56
2882,524,21,2381,5418,52
2883,524,21,2470,5423,68
2884,524,35,805,5475,76
2885,524,35,1269,5070,81
2886,525,5,2424,2407,53
2887,525,5,817,2680,60
2888,525,123,736,2414,72
2889,525,123,5266,5270,82
2890,526,14,776,702,34
2891,526,14,5247,5249,56
2892,526,124,5260,752,46
2893,526,124,5254,787,72
2894,527,1,738,754,46
2895,527,1,2195,2683,87
2896,528,137,2419,2420,64
2897,528,137,2389,586,78
2898,528,31,5291,5294,35
2899,528,31,758,5292,46
2900,529,53,2682,2426,51
2901,529,53,2491,2472,65
2902,529,122,5335,5330,46
2903,529,122,1753,5336,58
2904,530,7,572,2394,46
2905,530,7,760,2398,84
2906,530,36,2368,658,55
2907,530,36,724,5323,70
2908,532,128,686,5353,34
2909,532,128,742,5351,81
2910,532,22,2375,764,60
2911,532,22,5369,5377,73
2912,533,12,5128,5416,31
2913,533,12,2121,5413,78
2914,533,35,805,4917,82
2915,533,35,653,5476,88
2916,534,21,5424,500,43
2917,534,21,748,2381,79
2918,534,135,2401,5462,46
2919,534,135,2380,767,62
2920,536,48,731,2676,62
2921,536,48,683,5113,62
2922,536,115,5431,5434,58
2923,536,115,733,5437,78
2924,537,14,5165,702,54
2925,537,14,5247,5251,69
2926,537,19,5313,5306,63
2927,537,19,2385,719,79
2928,538,22,5374,764,45
2929,538,22,5369,5377,65
2930,539,10,2409,5342,83
2931,539,10,2410,5338,83
2932,539,5,2424,5242,61
2933,540,1,633,699,77
2934,540,115,5426,733,66
2935,540,115,5431,5436,78
2936,541,48,683,2676,22
2937,541,48,2057,2677,94
2938,541,123,660,2414,75
2939,541,123,5266,2678,98
2940,542,53,2391,774,52
2941,542,53,574,2472,79
2942,542,135,5462,2380,55
2943,542,135,2401,796,79
2944,543,35,5468,2365,49
2945,543,35,805,5471,79
2946,543,137,757,2679,55
2947,543,137,2418,2420,79
2948,544,46,2362,775,71
2949,544,46,5399,5400,74
2950,544,12,663,807,64
2951,544,12,5412,765,107
2952,545,5,2423,2424,51
2953,545,5,5242,2680,87
2954,545,137,756,2679,61
2955,546,53,735,5274,62
2956,546,53,574,774,70
2957,546,48,769,2676,53
2958,546,48,683,5110,78
2959,547,1,738,2235,82
2960,547,122,722,5335,67
2961,547,122,771,5336,80
2962,548,14,5166,702,46
2963,548,14,5165,777,62
2964,548,46,5399,835,46
2965,548,46,2440,5405,74
2966,549,53,5276,774,70
2967,549,53,735,574,73
2968,549,5,5242,2424,46
2969,549,5,5211,2384,99
2970,550,46,2440,5405,70
2971,550,1,728,699,38
2972,550,1,2195,5036,67
2973,551,53,2426,2391,67
2974,551,53,735,2369,90
2975,551,46,2702,5404,72
2976,551,46,2362,2684,72
2977,553,11,5480,5483,65
2978,553,11,2450,5482,74
2979,553,53,868,5276,65
2980,554,35,5500,836,82
2981,554,10,5508,739,66
2982,554,10,542,872,79
2983,555,15,5518,5523,54
2984,555,15,5519,5524,81
2985,555,37,813,811,70
2986,556,5,833,5544,74
2987,556,5,2384,2423,75
2988,556,21,5551,5554,23
2989,556,21,5553,5424,46
2990,557,124,786,789,69
2991,557,124,784,5560,72
2992,557,43,5566,5574,13
2993,557,43,5570,5573,62
2994,558,58,5134,5589,87
2995,558,58,2436,821,88
2996,558,119,5601,5604,45
2997,558,119,2459,5605,56
2998,559,12,5614,807,60
2999,559,12,791,829,66
3000,559,111,5619,5621,69
3001,559,111,803,5622,79
3002,560,120,2474,5637,73
3003,560,120,823,5636,82
3004,560,46,861,2497,80
3005,560,46,2684,835,80
3006,561,4,857,5660,33
3007,561,4,794,858,71
3008,561,49,5674,5675,67
3009,561,49,793,806,81
3010,562,32,5686,5687,61
3011,562,32,809,2466,74
3012,562,27,2478,5697,74
3013,562,27,827,5698,80
3014,563,135,5707,2447,56
3015,563,135,796,5708,80
3016,563,1,772,754,46
3017,563,1,19,841,70
3018,564,117,2456,5729,88
3019,564,47,2464,5744,67
3020,564,47,2461,5743,81
3021,565,37,780,2686,76
3022,565,37,916,5541,83
3023,565,124,752,810,58
3024,565,124,784,789,68
3025,566,21,5418,802,46
3026,566,21,5554,5419,72
3027,566,11,5480,5483,46
3028,566,11,801,5482,58
3029,567,53,868,5276,65
3030,567,53,2491,5498,87
3031,567,5,2384,2423,59
3032,567,5,5547,2502,74
3033,569,10,4430,872,10
3034,569,10,5508,739,59
3035,569,4,904,905,68
3036,569,4,858,794,80
3037,570,46,861,2497,41
3038,570,46,2455,5650,76
3039,570,58,2490,5592,73
3040,570,58,5588,5589,87
3041,571,111,5619,5621,58
3042,571,111,803,5622,77
3043,571,117,2456,5729,62
3044,571,117,5724,5738,80
3045,572,119,5603,5610,57
3046,572,119,804,5611,74
3047,572,120,2474,5637,46
3048,572,120,1878,5644,72
3049,573,49,5674,5675,54
3050,573,49,2443,910,70
3051,573,35,2512,825,54
3052,573,35,653,836,78
3053,574,47,2475,5744,81
3054,574,12,744,743,67
3055,574,12,829,2251,69
3056,575,1,2501,2480,63
3057,575,1,754,841,76
3058,575,32,2483,5687,60
3059,575,32,2466,5691,74
3060,577,124,750,786,57
3061,577,124,810,752,62
3062,577,15,5519,5524,64
3063,577,15,5529,5530,69
3064,578,43,5579,5569,46
3065,578,43,5581,5572,65
3066,578,37,780,813,61
3067,578,37,811,837,71
3068,579,21,2239,5423,46
3069,579,21,5424,802,70
3070,579,53,2469,5498,67
3071,579,53,5494,5276,88
3072,580,5,2384,2423,46
3073,580,5,5547,2502,46
3074,580,11,5481,5492,52
3075,580,11,709,5478,71
3076,581,117,2456,5738,68
3077,581,12,2251,2437,89
3078,582,46,835,2684,75
3079,582,46,730,5652,86
3080,582,119,5603,5610,22
3081,582,119,5602,897,46
3082,583,120,5631,5645,55
3083,583,120,5635,823,69
3084,583,58,5134,5589,71
3085,584,47,2465,5744,60
3086,584,47,5749,5751,70
3087,584,111,5626,5628,62
3088,584,111,5627,5622,79
3089,585,49,5681,882,21
3090,585,49,793,910,67
3091,585,10,739,5508,27
3092,585,10,779,871,68
3093,586,4,5661,5653,20
3094,586,4,794,5668,58
3095,586,35,805,826,46
3096,586,35,747,836,63
3097,587,27,795,828,46
3098,587,27,827,5704,71
3099,587,1,5721,754,46
3100,587,1,5715,841,71
3101,588,32,2483,5685,70
3102,588,32,5686,5691,70
3103,588,135,5708,2447,70
3104,588,135,2367,796,84
3105,589,124,752,789,72
3106,589,124,784,5560,79
3107,589,12,2251,743,99
3108,589,12,2379,2688,112
3109,590,111,5619,5627,79
3110,590,11,801,709,59
3111,590,11,5490,5480,70
3112,591,10,779,871,69
3113,591,10,739,5338,73
3114,591,119,5604,5612,59
3115,591,119,5605,2536,83
3116,592,5,2384,2423,85
3117,592,135,2482,2489,46
3118,592,135,2486,5459,61
3119,593,1,728,754,73
3120,594,53,5498,2492,46
3121,594,53,5494,5276,58
3122,594,37,800,5536,73
3123,594,37,834,837,85
3124,595,27,2493,828,60
3125,595,27,827,5698,71
3126,595,35,653,826,46
3127,595,35,747,5500,83
3128,596,46,5651,5650,58
3129,596,46,835,2455,80
3130,596,117,5724,5729,64
3131,598,10,739,871,71
3132,598,10,542,5338,91
3133,598,37,916,837,84
3134,598,37,813,2686,99
3135,599,12,820,2687,82
3136,599,12,818,2688,105
3137,599,35,2498,836,46
3138,599,35,653,826,63
3139,600,5,817,5544,75
3140,600,46,5651,2684,69
3141,600,46,5405,5399,74
3142,601,5,817,5546,85
3143,601,12,2484,5614,54
3144,602,1,841,728,57
3145,602,37,2686,5542,66
3146,602,37,916,5541,72
3147,603,12,2484,2437,46
3148,603,12,744,2688,64
3149,603,37,5540,886,55
3150,603,37,812,5536,83
3151,604,5,817,5548,90
3152,604,1,797,728,46
3153,604,1,2499,5722,62
3154,605,5,913,781,63
3155,606,10,956,5773,46
3156,606,124,874,5780,74
3157,606,124,891,5781,88
3158,607,119,5792,5793,72
3159,608,118,5801,5803,57
3160,608,118,948,899,57
3161,608,14,5817,5819,73
3162,608,14,702,5818,89
3163,609,32,5832,849,53
3164,609,32,809,870,83
3165,609,114,5838,5846,66
3166,609,114,5839,5847,77
3167,610,43,5860,855,56
3168,610,43,5859,856,68
3169,610,30,5872,854,26
3170,610,30,5871,2509,79
3171,611,1,2499,914,83
3172,611,4,794,905,64
3173,611,4,857,5892,88
3174,612,35,2665,2531,46
3175,612,35,464,877,46
3176,612,42,5918,5919,69
3177,613,46,5646,5933,90
3178,613,37,813,884,71
3179,613,37,5943,812,74
3180,614,122,5954,5957,61
3181,614,122,5956,5958,68
3182,614,57,5971,2517,57
3183,617,5,781,5242,24
3184,617,5,960,5758,51
3185,617,43,2541,852,46
3186,617,43,855,856,61
3187,618,53,917,966,46
3188,618,118,5800,5801,65
3189,618,118,5803,899,65
3190,619,10,903,5773,80
3191,619,32,809,844,65
3192,619,32,5835,5381,68
3193,620,119,5792,920,25
3194,620,119,2506,5793,66
3195,620,14,5817,5818,46
3196,621,12,5764,5770,46
3197,621,12,745,5767,80
3198,621,30,2508,5879,46
3199,622,124,5779,909,46
3200,622,124,874,789,79
3201,623,35,2531,877,63
3202,623,35,5903,5908,63
3203,623,137,5985,5996,74
3204,623,137,2419,5994,83
3205,624,46,861,5647,46
3206,624,122,5959,5960,75
3207,624,122,5956,5965,77
3208,625,1,925,19,61
3209,625,1,754,880,79
3210,625,17,6014,907,46
3211,625,17,2515,906,66
3212,626,42,5918,883,58
3213,626,49,793,6006,66
3214,626,49,5999,6007,78
3215,627,37,5946,944,59
3216,627,37,834,919,81
3217,627,57,5971,2517,46
3218,627,57,5968,5978,78
3219,628,4,858,905,65
3220,628,4,5891,5898,76
3221,628,7,6029,6031,46
3222,628,7,2556,6030,80
3223,629,124,891,5781,88
3224,629,32,889,5832,71
3225,629,32,809,5828,71
3226,630,12,5764,5767,46
3227,630,12,2379,5766,62
3228,630,43,5859,5565,67
3229,630,43,855,5865,70
3230,631,119,5791,5795,26
3231,631,119,804,898,74
3232,631,118,5802,5803,50
3233,631,118,948,5800,50
3234,633,5,866,913,67
3235,633,5,5242,5760,78
3236,633,30,2508,5879,33
3237,633,30,5871,5881,78
3238,634,10,240,832,75
3239,634,10,903,5773,75
3240,634,114,5845,5855,78
3241,634,114,5843,5847,78
3242,636,37,930,923,70
3243,636,37,862,919,89
3244,636,122,5954,5965,31
3245,636,122,5956,864,70
3246,637,4,5899,5897,31
3247,637,4,2442,5891,75
3248,637,17,6015,6014,37
3249,637,17,2562,907,58
3250,638,49,2444,6002,50
3251,638,49,793,6001,73
3252,638,35,5903,5908,46
3253,638,35,860,5502,78
3254,639,1,841,19,66
3255,639,1,908,914,69
3256,640,57,5968,5978,76
3257,641,7,6035,6031,46
3258,641,7,6027,6029,46
3259,641,37,930,813,15
3260,641,37,838,919,85
3261,642,119,922,898,82
3262,642,12,5767,5770,46
3263,642,12,5766,5762,88
3264,643,1,880,754,63
3265,643,1,936,914,74
3266,643,46,878,5941,77
3267,645,12,5763,5769,65
3268,645,12,5764,894,67
3269,645,124,842,5779,87
3270,645,124,891,789,89
3271,646,7,6034,6031,46
3272,646,7,6037,912,46
3273,646,49,793,6006,68
3274,647,5,25,913,46
3275,647,5,866,5760,64
3276,647,10,5771,5774,82
3277,647,10,871,2557,83
3278,648,1,841,880,46
3279,648,35,464,860,46
3280,648,35,5908,2531,65
3281,649,37,862,884,63
3282,649,37,813,923,83
3283,649,49,5673,5671,86
3284,650,119,922,898,52
3285,650,124,891,5781,57
3286,650,124,874,5779,78
3287,651,53,2537,2432,34
3288,651,53,924,2504,75
3289,651,10,903,5773,69
3290,652,35,877,5906,67
3291,652,35,5901,5499,73
3292,652,46,5932,5937,63
3293,652,46,5941,5939,64
3294,653,1,2499,908,73
3295,653,1,2501,841,97
3296,653,37,838,5535,50
3297,653,37,5535,944,60
3298,654,119,898,2506,46
3299,654,119,804,5793,77
3300,654,53,2519,2504,28
3301,654,53,900,778,70
3302,655,119,5602,2458,46
3303,655,37,5946,944,66
3304,655,37,812,884,83
3305,656,53,900,778,7
3306,656,53,778,966,89
3307,656,1,2538,908,62
3308,656,1,841,936,70
3309,657,119,6053,896,79
3310,657,119,6052,2590,84
3311,658,133,6065,6067,81
3312,658,133,6063,6066,88
3313,658,111,6081,6085,67
3314,659,53,2519,931,46
3315,659,37,930,945,74
3316,659,37,884,6108,76
3317,661,115,959,967,70
3318,661,50,6132,949,50
3319,664,128,6150,999,81
3320,664,10,6163,963,66
3321,664,10,2554,956,86
3322,665,111,6077,6086,39
3323,665,111,6092,6085,46
3324,666,5,5761,6168,64
3325,666,5,6168,6169,71
3326,666,37,6104,5944,55
3327,667,119,920,5792,60
3328,667,119,6053,896,76
3329,668,53,2434,6097,79
3330,668,53,939,900,83
3331,668,43,852,6180,46
3332,668,43,6178,941,46
3333,669,115,959,951,46
3334,669,115,996,967,68
3335,669,118,899,6187,62
3336,670,10,963,6163,70
3337,670,10,871,2553,83
3338,670,35,6196,6201,51
3339,670,35,6195,6202,80
3340,671,32,6209,6212,56
3341,671,32,844,6213,74
3342,671,50,6132,949,84
3343,671,50,943,6127,89
3344,672,7,6225,6030,71
3345,672,128,6147,1007,36
3346,672,128,6148,999,60
3347,673,53,6095,6097,6
3348,673,53,2519,931,73
3349,673,5,6169,961,72
3350,674,133,6064,6065,82
3351,675,37,6112,834,46
3352,675,37,813,884,75
3353,675,43,6178,2708,73
3354,677,118,899,6187,60
3355,677,118,2550,5801,67
3356,677,50,6132,6131,51
3357,677,50,949,6139,66
3358,679,115,996,6123,10
3359,679,115,6115,6120,44
3360,680,10,2554,2547,71
3361,680,10,2553,871,84
3362,680,7,6223,6030,61
3363,680,7,6225,6230,84
3364,681,115,959,6122,60
3365,681,115,953,6119,66
3366,683,10,6163,871,70
3367,683,10,6161,2547,76
3368,683,118,869,6190,11
3369,683,118,5802,5810,46
3370,684,5,5761,2548,46
3371,684,5,961,6169,83
3372,684,119,6052,6058,64
3373,685,5,867,2548,46
3374,685,5,6169,6168,60
3375,685,10,6166,832,34
3376,685,10,2553,871,67
3377,686,119,6052,2590,46
3378,686,119,896,6053,86
3379,686,118,2542,5810,46
3380,686,118,899,6187,74
3381,687,115,6120,967,79
3382,688,53,6095,6097,46
3383,688,53,939,900,72
3384,688,7,887,6232,63
3385,689,5,866,961,64
3386,689,5,2522,6174,85
3387,689,118,947,6192,51
3388,690,115,6116,6114,21
3389,690,115,951,6119,65
3390,690,53,966,6102,46
3391,690,53,940,900,77
3392,691,10,871,2553,7
3393,691,10,2554,988,77
3394,691,119,2590,6053,64
3395,692,7,887,6231,71
3396,692,1,6041,936,46
3397,692,1,935,914,60
3398,693,10,6163,934,46
3399,693,10,2554,988,64
3400,693,53,2519,6102,78
3401,694,5,867,2558,65
3402,694,5,6169,961,74
3403,694,115,951,967,59
3404,694,115,2594,2559,72
3405,696,1,973,965,75
3406,696,17,6264,2577,76
3407,696,17,6263,6265,83
3408,697,1,6278,982,55
3409,698,138,6313,6315,64
3410,698,138,2567,6316,78
3411,698,32,844,6330,75
3412,700,119,920,6341,70
3413,700,119,6339,6340,85
3414,700,5,1003,961,46
3415,700,5,2602,6354,67
3416,702,135,1052,6365,64
3417,704,6,6306,6304,46
3418,704,6,6295,6305,61
3419,704,1,6251,965,46
3420,704,1,974,6256,67
3421,705,138,6307,6317,21
3422,705,138,6314,6313,46
3423,706,17,6264,6270,46
3424,706,17,6271,6272,67
3425,706,1,6285,6286,29
3426,706,1,2564,2587,72
3427,707,115,2595,998,73
3428,707,128,6147,2580,61
3429,707,128,6383,6385,75
3430,708,5,6352,6357,60
3431,708,5,993,6360,78
3432,708,53,2715,966,66
3433,708,53,6395,6398,66
3434,709,41,6407,6415,37
3435,709,41,6413,6414,46
3436,709,119,6338,6340,65
3437,709,119,2592,6344,71
3438,711,138,6321,6311,61
3439,711,138,2567,6315,62
3440,711,10,6236,989,10
3441,711,10,6233,2584,59
3442,712,1,6277,2600,65
3443,712,1,6045,6254,68
3444,712,1,973,6257,69
3445,713,6,6294,6305,65
3446,713,6,6291,6298,82
3447,713,17,6264,6272,57
3448,713,17,2577,6270,72
3449,714,32,844,6330,65
3450,714,137,975,991,70
3451,715,119,920,6340,78
3452,715,53,6396,6398,33
3453,715,53,6404,2591,46
3454,716,5,25,6353,52
3455,716,5,961,1003,57
3456,716,41,6408,6420,25
3457,716,41,6423,2593,52
3458,717,11,6430,6433,46
3459,717,11,6432,6434,55
3460,717,115,2595,6378,46
3461,717,115,996,998,79
3462,718,128,6392,6391,60
3463,718,128,6388,1007,76
3464,718,135,6373,1052,43
3465,718,135,6369,2572,46
3466,719,128,2581,6387,60
3467,719,128,6147,6391,80
3468,719,119,920,6349,60
3469,720,137,980,5993,84
3470,720,137,976,981,84
3471,720,1,6256,1006,73
3472,720,1,965,937,78
3473,721,115,2559,6378,84
3474,721,5,6352,6357,46
3475,721,5,961,25,46
3476,722,1,2600,6277,46
3477,722,1,6284,6278,64
3478,723,1,6278,6286,54
3479,723,1,6284,2587,64
3480,724,5,25,6356,46
3481,724,5,6351,961,46
3482,725,119,920,6340,57
3483,725,119,985,6341,80
3484,725,137,980,5993,16
3485,725,137,981,2706,81
3486,726,1,6259,1005,64
3487,726,1,965,937,83
3488,726,128,6149,6384,32
3489,727,137,2706,991,70
3490,727,137,6248,6246,78
3491,728,1,6278,2564,65
3492,728,1,969,6286,80
3493,729,119,2590,6349,80
3494,729,119,6338,6340,80
3495,730,115,932,998,67
3496,730,115,996,6378,85
3497,730,10,6235,2584,61
3498,731,10,6239,2584,66
3499,731,119,2590,6340,73
3500,731,119,920,6348,75
3501,732,115,932,959,46
3502,732,115,6115,998,68
