anio,jugador,jugador_slug,seleccion,goles
2022,Kylian Mbappé,kylian_mbappe,Francia,1
2022,Lionel Messi,lionel_messi,Argentina,1
2022,Julian Alvarez,julian_alvarez,Argentina,0
2022,Olivier Giroud,olivier_giroud,Francia,0
2022,Cody Gakpo,cody_gakpo,Paises Bajos,0
2022,Álvaro Morata,alvaro_morata,España,0
2022,Gonçalo Ramos,goncalo_ramos,Portugal,0
2022,Marcus Rashford,marcus_rashford,Inglaterra,0
2022,Richarlison,richarlison,Brasil,0
2022,Bukayo Saka,bukayo_saka,Inglaterra,0
2022,Enner Valencia,enner_valencia,Ecuador,1
2022,Vincent Aboubakar,vincent_aboubakar,Camerún,0
2022,Salem Al-Dawsari,salem_al_dawsari,Arabia Saudita,0
2022,Gue-sung Cho,gue_sung_cho,Corea del Sur,0
2022,Giorgian De Arrascaeta,giorgian_de_arrascaeta,Uruguay,1
2022,Ritsu Doan,ritsu_doan,Japón,0
2022,Breel Embolo,breel_embolo,Suiza,0
2022,Youssef En-Nesyri,youssef_en_nesyri,Marruecos,0
2022,Bruno Fernandes,bruno_fernandes,Portugal,0
2022,Niclas Füllkrug,niclas_fullkrug,Alemania,0
2022,Kai Havertz,kai_havertz,Alemania,1
2022,Harry Kane,harry_kane,Inglaterra,0
2022,Andrej Kramarić,andrej_kramaric,Croacia,0
2022,Mohammed Kudus,mohammed_kudus,Ghana,0
2022,Rafael Leão,rafael_leao,Portugal,0
2022,Robert Lewandowski,robert_lewandowski,Polonia,0
2022,Aleksandar Mitrović,aleksandar_mitrovic,Serbia,0
2022,Neymar Jr.,neymar,Brasil,0
2022,Mehdi Taremi,mehdi_taremi,Irán,0
2022,Ferran Torres,ferran_torres,España,0
2022,Wout Weghorst,wout_weghorst,Paises Bajos,0
2022,Zakaria Aboukhlal,zakaria_aboukhlal,Marruecos,0
2022,Manuel Akanji,manuel_akanji,Suiza,0
2022,Saleh Al-Shehri,saleh_al_shehri,Arabia Saudita,0
2022,Takuma Asano,takuma_asano,Japón,0
2022,Marco Asensio,marco_asensio,España,0
2022,Andre Ayew,andre_ayew,Ghana,0
2022,Gareth Bale,gareth_bale,Gales,0
2022,Michy Batshuayi,michy_batshuayi,Bélgica,0
2022,Jude Bellingham,jude_bellingham,Inglaterra,0
2022,Daley Blind,daley_blind,Paises Bajos,0
2022,Osman Bukari,osman_bukari,Ghana,0
2022,Moisés Caicedo,moises_caicedo,Ecuador,0
2022,Casemiro,casemiro,Brasil,0
2022,Jean-Charles Castelletto,jean_charles_castelletto,Camerún,0
2022,Luis Chávez,luis_chavez,México,0
2022,Rouzbeh Cheshmi,rouzbeh_cheshmi,Irán,0
2022,Eric Maxim Choupo Moting,eric_choupo_moting,Camerún,0
2022,Andreas Christensen,andreas_christensen,Dinamarca,0
2022,Achraf Dari,achraf_dari,Marruecos,0
2022,Alphonso Davies,alphonso_davies,Canadá,0
2022,Frenkie de Jong,frenkie_de_jong,Paises Bajos,0
2022,Memphis Depay,memphis_depay,Paises Bajos,0
2022,Angel Di Maria,angel_di_maria,Argentina,0
2022,Boulaye Dia,boulaye_dia,Senegal,0
2022,Famara Diéhiou,famara_diehiou,Senegal,0
2022,Bamba Dieng,bamba_dieng,Senegal,0
2022,Mitchell Duke,mitchell_duke,Australia,0
2022,Denzel Dumfries,denzel_dumfries,Paises Bajos,0
2022,João Félix,joao_felix,Portugal,0
2022,Enzo Fernandez,enzo_fernandez,Argentina,0
2022,Phil Foden,phil_foden,Inglaterra,0
2022,Remo Freuler,remo_freuler,Suiza,0
2022,Keysher Fuller,keysher_fuller,Costa Rica,0
2022,Gavi,gavi,España,0
2022,Serge Gnabry,serge_gnabry,Alemania,0
2022,Craig Goodwin,craig_goodwin,Australia,0
2022,Jack Grealish,jack_grealish,Inglaterra,0
2022,Raphaël Guerreiro,raphael_guerreiro,Portugal,0
2022,Ilkay Gündogan,ilkay_gundogan,Alemania,0
2022,Josko Gvardiol,josko_gvardiol,Croacia,0
2022,Jordan Henderson,jordan_henderson,Inglaterra,0
2022,Théo Hernandez,theo_hernandez,Francia,0
2022,Ricardo Horta,ricardo_horta,Portugal,0
2022,Hee-chan Hwang,hee_chan_hwang,Corea del Sur,0
2022,Wahbi Khazri,wahbi_khazri,Túnez,0
2022,Young-Gwon Kim,young_gwon_kim,Corea del Sur,0
2022,Davy Klaassen,davy_klaassen,Paises Bajos,0
2022,Randal Kolo Muani,randal_kolo_muani,Francia,0
2022,Kalidou Koulibaly,kalidou_koulibaly,Senegal,0
2022,Mathew Leckie,mathew_leckie,Australia,0
2022,Marko Livaja,marko_livaja,Croacia,0
2022,Alexis Mac Allister,alexis_mac_allister,Argentina,0
2022,Daizen Maeda,daizen_maeda,Japón,0
2022,Lovro Majer,lovro_majer,Croacia,0
2022,Henry Martin,henry_martin,México,0
2022,Sergej Milinković-Savić,sergej_milinkovic_savic,Serbia,0
2022,Nahuel Molina,nahuel_molina,Argentina,0
2022,Mohammed Muntari,mohammed_muntari,Catar,0
2022,Dani Olmo,dani_olmo,España,0
2022,Mislav Orsic,mislav_orsic,Croacia,0
2022,Seung-ho Paik,seung_ho_paik,Corea del Sur,1
2022,Lucas Paqueta,lucas_paqueta,Brasil,0
2022,Strahinja Pavlovic,strahinja_pavlovic,Serbia,0
2022,Pepe,pepe,Portugal,0
2022,Ivan Perisic,ivan_perisic,Croacia,0
2022,Bruno Petkovic,bruno_petkovic,Croacia,0
2022,Christian Pulisic,christian_pulisic,Estados Unidos,0
2022,Adrien Rabiot,adrien_rabiot,Francia,0
2022,Ramin Rezaeian,ramin_rezaeian,Irán,0
2022,Cristiano Ronaldo,cristiano_ronaldo,Portugal,0
2022,Romain Saïss,romain_saiss,Marruecos,0
2022,Mohammed Salisu,mohammed_salisu,Ghana,0
2022,Ismaïla Sarr,ismaila_sarr,Senegal,0
2022,Xherdan Shaqiri,xherdan_shaqiri,Suiza,0
2022,Carlos Soler,carlos_soler,España,0
2022,Raheem Sterling,raheem_sterling,Inglaterra,0
2022,Ao Tanaka,ao_tanaka,Japón,0
2022,Aurélien Tchouaméni,aurelien_tchouameni,Francia,0
2022,Yeltsin Tejeda,yeltsin_tejeda,Costa Rica,0
2022,Juan Pablo Vargas,juan_pablo_vargas,Costa Rica,1
2022,Vinicius Junior,vinicius_junior,Brasil,0
2022,Dusan Vlahovic,dusan_vlahovic,Serbia,0
2022,Tim Weah,tim_weah,Estados Unidos,0
2022,Haji Wright,haji_wright,Estados Unidos,0
2022,Piotr Zieliński,piotr_zielinski,Polonia,0
2022,Hakim Ziyech,hakim_ziyech,Marruecos,0
2018,Harry Kane,harry_kane,Inglaterra,1
2018,Denis Cheryshev,denis_cheryshev,Rusia,0
2018,Antoine Griezmann,antoine_griezmann,Francia,0
2018,Romelu Lukaku,romelu_lukaku,Bélgica,0
2018,Kylian Mbappé,kylian_mbappe,Francia,0
2018,Cristiano Ronaldo,cristiano_ronaldo,Portugal,1
2018,Edinson Cavani,edinson_cavani,Uruguay,0
2018,Diego Costa,diego_costa,España,0
2018,Artem Dzyuba,artem_dzyuba,Rusia,0
2018,Eden Hazard,eden_hazard,Bélgica,0
2018,Mario Mandzukic,mario_mandzukic,Croacia,0
2018,Yerry Mina,yerry_mina,Colombia,1
2018,Ivan Perisic,ivan_perisic,Croacia,0
2018,Sergio Agüero,sergio_aguero,Argentina,0
2018,Andreas Granqvist,andreas_granqvist,Suecia,0
2018,Takashi Inui,takashi_inui,Japón,0
2018,Mile Jedinak,mile_jedinak,Australia,0
2018,Wahbi Khazri,wahbi_khazri,Túnez,0
2018,Luka Modric,luka_modric,Croacia,0
2018,Ahmed Musa,ahmed_musa,Nigeria,0
2018,Neymar Jr.,neymar,Brasil,0
2018,Philippe Coutinho,philippe_coutinho,Brasil,0
2018,Mohamed Salah,mohamed_salah,Egipto,1
2018,Heung-Min Son,heung_min_son,Corea del Sur,0
2018,John Stones,john_stones,Inglaterra,0
2018,Luis Suarez,luis_suarez,Uruguay,0
2018,Salem Al-Dawsari,salem_al_dawsari,Arabia Saudita,0
2018,Salman Al-Faraj,salman_al_faraj,Arabia Saudita,0
2018,Dele Alli,dele_alli,Inglaterra,0
2018,Karim Ansarifard,karim_ansarifard,Irán,0
2018,Iago Aspas,iago_aspas,España,0
2018,Ludwig Augustinsson,ludwig_augustinsson,Suecia,0
2018,Milan Badelj,milan_badelj,Croacia,0
2018,Felipe Baloy,felipe_baloy,Panamá,1
2018,Michy Batshuayi,michy_batshuayi,Bélgica,0
2018,Jan Bednarek,jan_bednarek,Polonia,0
2018,Fakhreddine Ben Youssef,fakhreddine_ben_youssef,Túnez,0
2018,Khalid Boutaïb,khalid_boutaib,Marruecos,0
2018,Dylan Bronn,dylan_bronn,Túnez,0
2018,André Carrillo,andre_carrillo,Perú,0
2018,Nacer Chadli,nacer_chadli,Bélgica,0
2018,Juan Guillermo Cuadrado,juan_guillermo_cuadrado,Colombia,0
2018,Kevin De Bruyne,kevin_de_bruyne,Bélgica,0
2018,Angel Di Maria,angel_di_maria,Argentina,0
2018,Josip Drmic,josip_drmic,Suiza,0
2018,Blerim Dzemaili,blerim_dzemaili,Suiza,0
2018,Youssef En-Nesyri,youssef_en_nesyri,Marruecos,1
2018,Christian Eriksen,christian_eriksen,Dinamarca,0
2018,Radamel Falcao,radamel_falcao,Colombia,0
2018,Marouane Fellaini,marouane_fellaini,Bélgica,0
2018,Mário Fernandes,mario_fernandes,Rusia,0
2018,Alfred Finnbogason,alfred_finnbogason,Islandia,0
2018,Emil Forsberg,emil_forsberg,Suecia,0
2018,Yury Gazinsky,yury_gazinsky,Rusia,0
2018,José María Giménez,jose_maria_gimenez,Uruguay,0
2018,Aleksandr Golovin,aleksandr_golovin,Rusia,0
2018,Paolo Guerrero,paolo_guerrero,Perú,0
2018,Genki Haraguchi,genki_haraguchi,Japón,0
2018,Javier Hernandez,javier_hernandez,México,0
2018,Keisuke Honda,keisuke_honda,Japón,0
2018,Isco,isco_alarcon,España,0
2018,Adnan Januzaj,adnan_januzaj,Bélgica,1
2018,Mathias Jørgensen,mathias_jorgensen,Dinamarca,0
2018,Shinji Kagawa,shinji_kagawa,Japón,0
2018,Young-Gwon Kim,young_gwon_kim,Corea del Sur,0
2018,Aleksandar Kolarov,aleksandar_kolarov,Serbia,0
2018,Andrej Kramarić,andrej_kramaric,Croacia,0
2018,Toni Kroos,toni_kroos,Alemania,0
2018,Grzegorz Krychowiak,grzegorz_krychowiak,Polonia,0
2018,Jesse Lingard,jesse_lingard,Inglaterra,0
2018,Hirving Lozano,hirving_lozano,México,0
2018,Harry Maguire,harry_maguire,Inglaterra,0
2018,Sadio Mané,sadio_mane,Senegal,0
2018,Gabriel Mercado,gabriel_mercado,Argentina,0
2018,Dries Mertens,dries_mertens,Bélgica,0
2018,Lionel Messi,lionel_messi,Argentina,0
2018,Thomas Meunier,thomas_meunier,Bélgica,0
2018,Aleksandar Mitrović,aleksandar_mitrovic,Serbia,0
2018,Victor Moses,victor_moses,Nigeria,0
2018,Nacho,nacho_fernandez,España,0
2018,M'Baye Niang,mbaye_niang,Senegal,0
2018,Yuya Osako,yuya_osako,Japón,0
2018,Paulinho,paulinho_2,Brasil,0
2018,Benjamin Pavard,benjamin_pavard,Francia,0
2018,Pepe,pepe,Portugal,0
2018,Paul Pogba,paul_pogba,Francia,0
2018,Ricardo Quaresma,ricardo_quaresma,Portugal,0
2018,Juan Quintero,juan_quintero,Colombia,0
2018,Ivan Rakitic,ivan_rakitic,Croacia,0
2018,Ante Rebic,ante_rebic,Croacia,0
2018,Renato Augusto,renato_augusto,Brasil,0
2018,Marco Reus,marco_reus,Alemania,0
2018,Roberto Firmino,roberto_firmino,Brasil,0
2018,Marcos Rojo,marcos_rojo,Argentina,0
2018,Ferjani Sassi,ferjani_sassi,Túnez,0
2018,Xherdan Shaqiri,xherdan_shaqiri,Suiza,0
2018,Gylfi Sigurdsson,gylfi_sigurosson,Islandia,0
2018,Thiago Silva,thiago_silva,Brasil,0
2018,Ola Toivonen,ola_toivonen,Suecia,0
2018,Kieran Trippier,kieran_trippier,Inglaterra,0
2018,Samuel Umtiti,samuel_umtiti,Francia,0
2018,Raphael Varane,raphael_varane,Francia,0
2018,Carlos Vela,carlos_vela,México,0
2018,Jan Vertonghen,jan_vertonghen,Bélgica,0
2018,Domagoj Vida,domagoj_vida,Croacia,0
2018,Moussa Wagué,moussa_wague,Senegal,0
2018,Kendall Waston,kendall_waston,Costa Rica,1
2018,Granit Xhaka,granit_xhaka,Suiza,0
2018,Yussuf Yurary Poulsen,yussuf_poulsen,Dinamarca,0
2018,Steven Zuber,steven_zuber,Suiza,0
2014,James Rodríguez,james_rodriguez,Colombia,1
2014,Thomas Müller,thomas_mueller,Alemania,0
2014,Lionel Messi,lionel_messi,Argentina,0
2014,Neymar Jr.,neymar,Brasil,0
2014,Robin Van Persie,robin_van_persie,Paises Bajos,0
2014,Karim Benzema,karim_benzema,Francia,0
2014,Arjen Robben,arjen_robben,Paises Bajos,0
2014,André Schürrle,andre_schurrle,Alemania,0
2014,Xherdan Shaqiri,xherdan_shaqiri,Suiza,0
2014,Enner Valencia,enner_valencia,Ecuador,1
2014,Andre Ayew,andre_ayew,Ghana,0
2014,Wilfried Bony,wilfried_bony,Costa de Marfil,0
2014,Tim Cahill,tim_cahill,Australia,1
2014,David Luiz,david_luiz,Brasil,0
2014,Clint Dempsey,clint_dempsey,Estados Unidos,0
2014,Memphis Depay,memphis_depay,Paises Bajos,0
2014,Abdelmoumene Djabou,abdelmoumene_djabou,Argelia,0
2014,Gervinho,gervinho,Costa de Marfil,0
2014,Mario Götze,mario_gotze,Alemania,0
2014,Asamoah Gyan,asamoah_gyan,Ghana,0
2014,Mats Hummels,mats_hummels,Alemania,0
2014,Miroslav Klose,miroslav_klose,Alemania,0
2014,Toni Kroos,toni_kroos,Alemania,0
2014,Mario Mandzukic,mario_mandzukic,Croacia,1
2014,Jackson Martinez,jackson_martinez,Colombia,0
2014,Ahmed Musa,ahmed_musa,Nigeria,0
2014,Oscar,oscar_2,Brasil,0
2014,Ivan Perisic,ivan_perisic,Croacia,0
2014,Bryan Ruiz,bryan_ruiz,Costa Rica,0
2014,Alexis Sanchez,alexis_sanchez,Chile,0
2014,Islam Slimani,islam_slimani,Argelia,0
2014,Luis Suarez,luis_suarez,Uruguay,1
2014,Xabi Alonso,xabi_alonso,España,0
2014,Charles Aránguiz,charles_aranguiz,Chile,0
2014,Pablo Armero,pablo_armero,Colombia,0
2014,Mario Balotelli,mario_balotelli,Italia,0
2014,Jean Beausejour,jean_beausejour,Chile,0
2014,Daley Blind,daley_blind,Paises Bajos,0
2014,Yacine Brahimi,yacine_brahimi,Argelia,0
2014,John Anthony Brooks,john_brooks,Estados Unidos,1
2014,Joel Campbell,joel_campbell,Costa Rica,0
2014,Edinson Cavani,edinson_cavani,Uruguay,0
2014,Carlo Costly,carlo_costly,Honduras,0
2014,Juan Guillermo Cuadrado,juan_guillermo_cuadrado,Colombia,0
2014,Kevin De Bruyne,kevin_de_bruyne,Bélgica,0
2014,Stefan de Vrij,stefan_de_vrij,Paises Bajos,0
2014,Angel Di Maria,angel_di_maria,Argentina,0
2014,Giovani dos Santos,giovani_dos_santos,México,0
2014,Óscar Duarte,oscar_duarte,Costa Rica,0
2014,Edin Dzeko,edin_dzeko,Bosnia-Herzegovina,0
2014,Blerim Dzemaili,blerim_dzemaili,Suiza,0
2014,Sofiane Feghouli,sofiane_feghouli,Argelia,0
2014,Marouane Fellaini,marouane_fellaini,Bélgica,0
2014,Leroy Fer,leroy_fer,Paises Bajos,1
2014,Fernandinho,fernandinho,Brasil,0
2014,Fred,fred,Brasil,0
2014,Reza Ghoochannejhad,reza_ghoochannejhad,Irán,0
2014,Olivier Giroud,olivier_giroud,Francia,0
2014,Diego Godin,diego_godin,Uruguay,0
2014,Julian Green,julian_green,Estados Unidos,1
2014,Andres Guardado,andres_guardado,México,0
2014,Teófilo Gutiérrez,teofilo_gutierrez,Colombia,0
2014,Rafik Halliche,rafik_halliche,Argelia,0
2014,Javier Hernandez,javier_hernandez,México,0
2014,Gonzalo Higuain,gonzalo_higuain,Argentina,0
2014,Keisuke Honda,keisuke_honda,Japón,0
2014,Klaas Jan Huntelaar,klaas_jan_huntelaar,Paises Bajos,0
2014,Vedad Ibisevic,vedad_ibisevic,Bosnia-Herzegovina,0
2014,Mile Jedinak,mile_jedinak,Australia,0
2014,Jermaine Jones,jermaine_jones,Estados Unidos,0
2014,Alexander Kerzhakov,alexander_kerzhakov,Rusia,0
2014,Sami Khedira,sami_khedira,Alemania,0
2014,Alexander Kokorin,alexander_kokorin,Rusia,0
2014,Ja-Cheol Koo,ja_cheol_koo,Corea del Sur,0
2014,Keun-Ho Lee,keun_ho_lee,Corea del Sur,0
2014,Romelu Lukaku,romelu_lukaku,Bélgica,0
2014,Claudio Marchisio,claudio_marchisio,Italia,0
2014,Rafael Marquez,rafael_marquez,México,0
2014,Juan Mata,juan_manuel_mata,España,1
2014,Joel Matip,joel_matip,Camerún,0
2014,Blaise Matuidi,blaise_matuidi,Francia,0
2014,Admir Mehmedi,admir_mehmedi,Suiza,0
2014,Dries Mertens,dries_mertens,Bélgica,0
2014,Nani,nani,Portugal,0
2014,Peter Odemwingie,peter_odemwingie,Nigeria,0
2014,Shinji Okazaki,shinji_okazaki,Japón,0
2014,Ivica Olic,ivica_olic,Croacia,0
2014,Divock Origi,divock_origi,Bélgica,0
2014,Mesut Ozil,mesut_ozil,Alemania,0
2014,Sokratis Papastathopoulos,sokratis_papastathopoulos,Grecia,0
2014,Oribe Peralta,oribe_peralta,México,0
2014,Miralem Pjanic,miralem_pjanic,Bosnia-Herzegovina,0
2014,Paul Pogba,paul_pogba,Francia,0
2014,Juan Quintero,juan_quintero,Colombia,0
2014,Marcos Rojo,marcos_rojo,Argentina,0
2014,Cristiano Ronaldo,cristiano_ronaldo,Portugal,0
2014,Wayne Rooney,wayne_rooney,Inglaterra,0
2014,Georgios Samaras,georgios_samaras,Grecia,0
2014,Andreas Samaris,andreas_samaris,Grecia,0
2014,Haris Seferovic,haris_seferovic,Suiza,0
2014,Thiago Silva,thiago_silva,Brasil,0
2014,Moussa Sissoko,moussa_sissoko,Francia,0
2014,Wesley Sneijder,wesley_sneijder,Paises Bajos,0
2014,Heung-Min Son,heung_min_son,Corea del Sur,0
2014,Daniel Sturridge,daniel_sturridge,Inglaterra,0
2014,Fernando Torres,fernando_torres,España,0
2014,Marco Ureña,marcos_urena,Costa Rica,0
2014,Mathieu Valbuena,mathieu_valbuena,Francia,0
2014,Jorge Valdivia,jorge_valdivia,Chile,0
2014,Silvestre Varela,silvestre_varela,Portugal,0
2014,Eduardo Vargas,eduardo_vargas,Chile,0
2014,Jan Vertonghen,jan_vertonghen,Bélgica,0
2014,David Villa,david_villa,España,1
2014,Avdija Vrsajevic,avdija_vrsajevic,Bosnia-Herzegovina,1
2014,Georginio Wijnaldum,georginio_wijnaldum,Paises Bajos,0
2014,Granit Xhaka,granit_xhaka,Suiza,0
2010,Diego Forlan,diego_forlan,Uruguay,0
2010,Thomas Müller,thomas_mueller,Alemania,0
2010,Wesley Sneijder,wesley_sneijder,Paises Bajos,0
2010,David Villa,david_villa,España,0
2010,Gonzalo Higuain,gonzalo_higuain,Argentina,1
2010,Miroslav Klose,miroslav_klose,Alemania,0
2010,Robert Vittek,robert_vittek,Eslovaquia,1
2010,Landon Donovan,landon_donovan,Estados Unidos,0
2010,Asamoah Gyan,asamoah_gyan,Ghana,0
2010,Luis Fabiano,luis_fabiano,Brasil,0
2010,Luis Suarez,luis_suarez,Uruguay,0
2010,Elano,elano,Brasil,1
2010,Samuel Eto'o,samuel_etoo,Camerún,0
2010,Javier Hernandez,javier_hernandez,México,0
2010,Brett Holman,brett_holman,Australia,0
2010,Keisuke Honda,keisuke_honda,Japón,0
2010,Andrés Iniesta,andres_iniesta,España,0
2010,Chung-yong Lee,chung_yong_lee,Corea del Sur,0
2010,Jung Soo Lee,jung_soo_lee,Corea del Sur,0
2010,Lukas Podolski,lukas_podolski,Alemania,0
2010,Arjen Robben,arjen_robben,Paises Bajos,0
2010,Robinho,robinho,Brasil,0
2010,Carlos Tevez,carlos_tevez,Argentina,0
2010,Tiago,tiago,Portugal,0
2010,Kalu Uche,kalu_uche,Nigeria,0
2010,Yakubu Aiyegbeni,yakubu_aiyegbeni,Nigeria,0
2010,Antolin Alcaraz,antolin_alcaraz,Paraguay,0
2010,Hugo Almeida,hugo_almeida,Portugal,0
2010,Jean Beausejour,jean_beausejour,Chile,0
2010,Nicklas Bendtner,nicklas_bendtner,Dinamarca,0
2010,Valter Birsa,valter_birsa,Eslovenia,0
2010,Cuauhtemoc Blanco,cuauhtemoc_blanco,México,0
2010,Kevin Prince Boateng,kevin_prince_boateng,Ghana,0
2010,Michael Bradley,michael_bradley,Estados Unidos,0
2010,Cacau,cacau,Alemania,0
2010,Tim Cahill,tim_cahill,Australia,0
2010,Edinson Cavani,edinson_cavani,Uruguay,0
2010,Daniele De Rossi,daniele_de_rossi,Italia,0
2010,Jermain Defoe,jermain_defoe,Inglaterra,0
2010,Martin Demichelis,martin_demichelis,Argentina,0
2010,Clint Dempsey,clint_dempsey,Estados Unidos,0
2010,Antonio Di Natale,antonio_di_natale,Italia,0
2010,Didier Drogba,didier_drogba,Costa de Marfil,0
2010,Yasuhito Endo,yasuhito_endo,Japón,0
2010,Gelson Fernandes,gelson_fernandes,Suiza,0
2010,Arne Friedrich,arne_friedrich,Alemania,0
2010,Steven Gerrard,steven_gerrard,Inglaterra,0
2010,Mark Gonzalez,mark_gonzalez,Chile,0
2010,Gabriel Heinze,gabriel_heinze,Argentina,0
2010,Klaas Jan Huntelaar,klaas_jan_huntelaar,Paises Bajos,0
2010,Vincenzo Iaquinta,vincenzo_iaquinta,Italia,0
2010,Marcell Jansen,marcell_jansen,Alemania,0
